year,month,day,dayofweek,main_sum,main_range,main_even_count,main_high_count,stars_sum,stars_even_count,jackpot_val,main_any_days_since_seen_avg,star_any_days_since_seen_avg,N1_lag1,N1_lag2,N1_lag3,N2_lag1,N2_lag2,N2_lag3,N3_lag1,N3_lag2,N3_lag3,N4_lag1,N4_lag2,N4_lag3,N5_lag1,N5_lag2,N5_lag3,E1_lag1,E1_lag2,E1_lag3,E2_lag1,E2_lag2,E2_lag3,N1_days_since_seen,N2_days_since_seen,N3_days_since_seen,N4_days_since_seen,N5_days_since_seen,E1_days_since_seen,E2_days_since_seen,N1_rolling_unique_10,N1_rolling_unique_25,N1_rolling_unique_50,N2_rolling_unique_10,N2_rolling_unique_25,N2_rolling_unique_50,N3_rolling_unique_10,N3_rolling_unique_25,N3_rolling_unique_50,N4_rolling_unique_10,N4_rolling_unique_25,N4_rolling_unique_50,N5_rolling_unique_10,N5_rolling_unique_25,N5_rolling_unique_50,E1_rolling_unique_10,E1_rolling_unique_25,E1_rolling_unique_50,E2_rolling_unique_10,E2_rolling_unique_25,E2_rolling_unique_50,target_N1,target_N2,target_N3,target_N4,target_N5,target_E1,target_E2
2015,7,10,4,104,36,1,2,9,1,40000000,23.0,56.0,6.0,11.0,11.0,7.0,12.0,15.0,18.0,15.0,28.0,33.0,18.0,34.0,41.0,44.0,37.0,3.0,3.0,1.0,10.0,9.0,8.0,28.0,28.0,7.0,52.0,3.0,140.0,248.0,7.0,13.0,22.0,8.0,17.0,25.0,8.0,16.0,29.0,10.0,19.0,25.0,7.0,14.0,19.0,6.0,7.0,9.0,5.0,7.0,10.0,6.0,18.0,19.0,34.0,36.0,1.0,8.0
2015,7,14,1,113,30,4,2,9,1,15000000,14.8,14.0,5.0,6.0,11.0,8.0,7.0,12.0,15.0,18.0,15.0,35.0,33.0,18.0,41.0,41.0,44.0,4.0,3.0,3.0,5.0,10.0,9.0,7.0,196.0,67.0,14.0,231.0,14.0,14.0,7.0,13.0,21.0,8.0,18.0,25.0,8.0,16.0,28.0,9.0,19.0,25.0,7.0,14.0,20.0,6.0,7.0,9.0,5.0,7.0,10.0,1.0,21.0,22.0,43.0,48.0,7.0,9.0
2015,7,17,4,135,47,2,2,16,0,24000000,57.8,17.5,6.0,5.0,6.0,18.0,8.0,7.0,19.0,15.0,18.0,34.0,35.0,33.0,36.0,41.0,41.0,1.0,4.0,3.0,8.0,5.0,10.0,73.0,189.0,24.0,343.0,42.0,35.0,14.0,8.0,13.0,21.0,9.0,19.0,26.0,8.0,16.0,28.0,9.0,19.0,26.0,8.0,14.0,20.0,6.0,7.0,9.0,5.0,7.0,10.0,14.0,20.0,27.0,29.0,44.0,7.0,10.0
2015,7,21,1,134,30,3,3,17,1,30000000,48.0,9.0,1.0,6.0,5.0,21.0,18.0,8.0,22.0,19.0,15.0,43.0,34.0,35.0,48.0,36.0,41.0,7.0,1.0,4.0,9.0,8.0,5.0,70.0,112.0,207.0,301.0,18.0,4.0,14.0,8.0,13.0,21.0,10.0,20.0,26.0,8.0,17.0,29.0,9.0,20.0,27.0,8.0,13.0,20.0,6.0,7.0,9.0,5.0,7.0,10.0,2.0,9.0,21.0,35.0,46.0,2.0,11.0
2015,7,24,4,113,44,2,2,13,1,40000000,37.6,82.0,14.0,1.0,6.0,20.0,21.0,18.0,27.0,22.0,19.0,29.0,43.0,34.0,44.0,48.0,36.0,7.0,7.0,1.0,10.0,9.0,8.0,49.0,45.0,192.0,14.0,73.0,112.0,63.0,8.0,12.0,20.0,10.0,19.0,25.0,8.0,18.0,30.0,8.0,20.0,27.0,8.0,13.0,20.0,7.0,8.0,9.0,6.0,7.0,10.0,23.0,32.0,36.0,43.0,49.0,7.0,8.0
2015,7,28,1,183,26,2,4,15,1,15000000,33.0,10.5,2.0,14.0,1.0,9.0,20.0,21.0,21.0,27.0,22.0,35.0,29.0,43.0,46.0,44.0,48.0,2.0,7.0,7.0,11.0,10.0,9.0,144.0,105.0,256.0,11.0,35.0,7.0,14.0,8.0,13.0,19.0,10.0,19.0,24.0,9.0,19.0,30.0,7.0,19.0,27.0,8.0,12.0,20.0,6.0,8.0,9.0,6.0,7.0,10.0,16.0,21.0,34.0,40.0,50.0,6.0,9.0
2015,7,31,4,161,34,4,3,15,1,25000000,51.4,26.0,23.0,2.0,14.0,32.0,9.0,20.0,36.0,21.0,27.0,43.0,35.0,29.0,49.0,46.0,44.0,7.0,2.0,7.0,8.0,11.0,10.0,413.0,14.0,108.0,80.0,115.0,38.0,14.0,8.0,14.0,20.0,9.0,18.0,24.0,9.0,20.0,30.0,7.0,18.0,27.0,8.0,13.0,20.0,6.0,8.0,9.0,5.0,7.0,10.0,10.0,15.0,39.0,45.0,50.0,9.0,10.0
2015,8,4,1,159,40,2,3,19,1,15000000,47.4,9.0,16.0,23.0,2.0,21.0,32.0,9.0,34.0,36.0,21.0,40.0,43.0,35.0,50.0,49.0,46.0,6.0,7.0,2.0,9.0,8.0,11.0,49.0,35.0,119.0,60.0,4.0,158.0,14.0,9.0,14.0,19.0,9.0,18.0,23.0,9.0,21.0,30.0,8.0,17.0,27.0,7.0,13.0,20.0,7.0,9.0,9.0,5.0,7.0,10.0,1.0,5.0,21.0,39.0,44.0,4.0,11.0
2015,8,7,4,110,43,1,2,15,1,24000000,15.2,21.0,10.0,16.0,23.0,15.0,21.0,32.0,39.0,34.0,36.0,45.0,40.0,43.0,50.0,50.0,49.0,9.0,6.0,7.0,10.0,9.0,8.0,21.0,147.0,14.0,126.0,17.0,28.0,14.0,8.0,14.0,18.0,9.0,18.0,23.0,9.0,20.0,30.0,8.0,18.0,27.0,7.0,13.0,20.0,7.0,9.0,9.0,5.0,7.0,10.0,2.0,3.0,8.0,15.0,16.0,4.0,11.0
2015,8,14,4,139,41,2,3,8,0,40000000,22.8,36.5,2.0,1.0,10.0,3.0,5.0,15.0,8.0,21.0,39.0,15.0,39.0,45.0,16.0,44.0,50.0,4.0,4.0,9.0,11.0,11.0,10.0,52.0,38.0,10.0,84.0,84.0,38.0,35.0,8.0,13.0,18.0,9.0,17.0,24.0,8.0,18.0,29.0,9.0,19.0,28.0,8.0,13.0,21.0,7.0,8.0,9.0,5.0,7.0,10.0,7.0,10.0,11.0,12.0,19.0,2.0,9.0
2015,8,21,4,128,43,3,2,16,2,24000000,35.4,19.0,7.0,4.0,2.0,10.0,7.0,3.0,11.0,39.0,8.0,12.0,44.0,15.0,19.0,45.0,16.0,2.0,3.0,4.0,9.0,5.0,11.0,7.0,59.0,45.0,24.0,98.0,21.0,17.0,8.0,12.0,18.0,10.0,17.0,24.0,8.0,17.0,29.0,9.0,19.0,29.0,8.0,15.0,22.0,6.0,8.0,9.0,5.0,6.0,10.0,27.0,31.0,33.0,42.0,50.0,2.0,5.0
2015,8,25,1,183,23,2,5,7,1,30000000,47.8,9.0,4.0,7.0,4.0,16.0,10.0,7.0,18.0,11.0,39.0,43.0,12.0,44.0,47.0,19.0,45.0,6.0,2.0,3.0,10.0,9.0,5.0,144.0,203.0,203.0,126.0,21.0,7.0,11.0,8.0,13.0,18.0,10.0,17.0,25.0,8.0,18.0,30.0,9.0,20.0,28.0,8.0,15.0,21.0,6.0,8.0,9.0,5.0,6.0,10.0,11.0,29.0,30.0,31.0,34.0,4.0,7.0
2015,8,28,4,135,23,2,4,11,1,15000000,36.0,24.0,27.0,4.0,7.0,31.0,16.0,10.0,33.0,18.0,11.0,42.0,43.0,12.0,50.0,47.0,19.0,2.0,6.0,2.0,5.0,10.0,9.0,56.0,108.0,108.0,70.0,80.0,17.0,63.0,9.0,13.0,18.0,10.0,17.0,25.0,9.0,18.0,29.0,9.0,19.0,27.0,8.0,15.0,21.0,6.0,8.0,9.0,6.0,6.0,10.0,6.0,19.0,21.0,27.0,45.0,1.0,8.0
2015,9,1,1,118,39,1,2,9,1,15000000,22.6,42.0,11.0,27.0,4.0,29.0,31.0,16.0,30.0,33.0,18.0,31.0,42.0,43.0,34.0,50.0,47.0,4.0,2.0,6.0,7.0,5.0,10.0,49.0,123.0,25.0,413.0,18.0,49.0,35.0,9.0,13.0,18.0,10.0,18.0,25.0,8.0,18.0,28.0,10.0,20.0,28.0,7.0,15.0,20.0,6.0,8.0,9.0,6.0,6.0,10.0,8.0,9.0,27.0,45.0,50.0,8.0,10.0
2015,9,4,4,139,42,2,3,18,2,24000000,16.4,8.5,6.0,11.0,27.0,19.0,29.0,31.0,21.0,30.0,33.0,27.0,31.0,42.0,45.0,34.0,50.0,1.0,4.0,2.0,8.0,7.0,5.0,157.0,42.0,45.0,31.0,10.0,108.0,14.0,9.0,14.0,18.0,10.0,18.0,25.0,8.0,17.0,28.0,9.0,19.0,27.0,7.0,15.0,19.0,7.0,9.0,9.0,6.0,6.0,9.0,14.0,16.0,39.0,40.0,42.0,1.0,4.0
2015,9,8,1,151,28,4,3,5,1,30000000,29.0,9.0,8.0,6.0,11.0,9.0,19.0,29.0,27.0,21.0,30.0,45.0,27.0,31.0,50.0,45.0,34.0,8.0,1.0,4.0,10.0,8.0,7.0,49.0,18.0,25.0,39.0,81.0,7.0,158.0,9.0,14.0,18.0,9.0,18.0,25.0,8.0,17.0,28.0,10.0,18.0,27.0,8.0,15.0,19.0,6.0,9.0,9.0,7.0,7.0,9.0,10.0,18.0,19.0,29.0,50.0,1.0,9.0
2015,9,11,4,126,40,3,2,10,0,15000000,15.2,13.5,14.0,8.0,6.0,16.0,9.0,19.0,39.0,27.0,21.0,40.0,45.0,27.0,42.0,50.0,45.0,1.0,8.0,1.0,4.0,10.0,8.0,38.0,59.0,59.0,52.0,7.0,3.0,24.0,9.0,14.0,18.0,9.0,18.0,25.0,9.0,16.0,28.0,10.0,17.0,27.0,7.0,15.0,19.0,6.0,9.0,9.0,7.0,7.0,9.0,8.0,15.0,17.0,44.0,49.0,5.0,8.0
2015,9,15,1,133,41,2,2,13,1,21000000,45.0,16.0,10.0,14.0,8.0,18.0,16.0,9.0,19.0,39.0,27.0,29.0,40.0,45.0,50.0,42.0,50.0,1.0,1.0,8.0,9.0,4.0,10.0,11.0,42.0,98.0,32.0,49.0,81.0,14.0,8.0,14.0,18.0,9.0,17.0,25.0,9.0,16.0,27.0,9.0,17.0,27.0,7.0,15.0,19.0,7.0,9.0,9.0,6.0,7.0,9.0,7.0,29.0,33.0,34.0,39.0,7.0,8.0
2015,9,18,4,142,32,1,4,15,1,30000000,18.6,12.0,8.0,10.0,14.0,15.0,18.0,16.0,17.0,19.0,39.0,44.0,29.0,40.0,49.0,50.0,42.0,5.0,1.0,1.0,8.0,9.0,4.0,31.0,21.0,24.0,66.0,154.0,52.0,3.0,8.0,14.0,18.0,8.0,17.0,25.0,9.0,16.0,26.0,10.0,16.0,27.0,8.0,16.0,19.0,7.0,9.0,9.0,6.0,7.0,9.0,14.0,23.0,26.0,27.0,29.0,7.0,10.0
2015,9,22,1,119,15,2,3,17,1,37000000,43.6,11.0,7.0,8.0,10.0,29.0,15.0,18.0,33.0,17.0,19.0,34.0,44.0,29.0,39.0,49.0,50.0,7.0,5.0,1.0,8.0,8.0,9.0,14.0,112.0,182.0,21.0,620.0,4.0,18.0,8.0,13.0,18.0,8.0,17.0,25.0,9.0,16.0,26.0,9.0,15.0,26.0,8.0,16.0,20.0,7.0,9.0,9.0,6.0,7.0,9.0,13.0,14.0,23.0,30.0,37.0,2.0,8.0
2015,9,25,4,117,24,2,2,10,2,47000000,65.4,19.0,14.0,7.0,8.0,23.0,29.0,15.0,26.0,33.0,17.0,27.0,34.0,44.0,29.0,39.0,49.0,7.0,7.0,5.0,10.0,8.0,8.0,227.0,98.0,199.0,168.0,87.0,31.0,7.0,8.0,14.0,19.0,9.0,18.0,25.0,9.0,16.0,26.0,9.0,16.0,26.0,8.0,16.0,20.0,6.0,9.0,9.0,6.0,7.0,9.0,11.0,14.0,26.0,29.0,49.0,3.0,9.0
2015,9,29,1,129,38,2,3,12,0,15000000,12.8,32.0,13.0,14.0,7.0,14.0,23.0,29.0,23.0,26.0,33.0,30.0,27.0,34.0,37.0,29.0,39.0,2.0,7.0,7.0,8.0,10.0,8.0,32.0,4.0,7.0,18.0,14.0,46.0,18.0,7.0,14.0,19.0,8.0,17.0,24.0,9.0,16.0,26.0,8.0,15.0,26.0,8.0,16.0,20.0,7.0,9.0,9.0,5.0,7.0,9.0,7.0,18.0,21.0,32.0,35.0,2.0,11.0
2015,10,2,4,113,28,2,2,13,1,15000000,40.4,29.5,11.0,13.0,14.0,14.0,14.0,23.0,26.0,23.0,26.0,29.0,30.0,27.0,49.0,37.0,29.0,3.0,2.0,7.0,9.0,8.0,10.0,14.0,21.0,31.0,115.0,374.0,7.0,52.0,7.0,14.0,18.0,8.0,17.0,24.0,8.0,16.0,25.0,8.0,15.0,26.0,8.0,17.0,20.0,6.0,9.0,9.0,5.0,7.0,9.0,11.0,20.0,22.0,29.0,32.0,1.0,8.0
2015,10,6,1,114,21,3,2,9,1,15000000,35.2,18.0,7.0,11.0,13.0,18.0,14.0,14.0,21.0,26.0,23.0,32.0,29.0,30.0,35.0,49.0,37.0,2.0,3.0,2.0,11.0,9.0,8.0,7.0,77.0,81.0,7.0,357.0,25.0,11.0,6.0,13.0,18.0,8.0,16.0,24.0,9.0,15.0,25.0,8.0,15.0,26.0,8.0,17.0,21.0,6.0,9.0,9.0,5.0,7.0,8.0,1.0,40.0,42.0,43.0,47.0,9.0,11.0
2015,10,9,4,173,46,2,4,20,0,24000000,44.6,8.5,11.0,7.0,11.0,20.0,18.0,14.0,22.0,21.0,26.0,29.0,32.0,29.0,32.0,35.0,49.0,1.0,2.0,3.0,8.0,11.0,9.0,63.0,2982.0,147.0,49.0,49.0,66.0,7.0,7.0,13.0,18.0,8.0,17.0,25.0,9.0,16.0,25.0,8.0,15.0,26.0,9.0,16.0,21.0,6.0,9.0,9.0,5.0,7.0,8.0,12.0,15.0,26.0,29.0,47.0,3.0,11.0
2015,10,13,1,129,35,2,3,14,0,30000000,21.8,9.0,1.0,11.0,7.0,40.0,20.0,18.0,42.0,22.0,21.0,43.0,29.0,32.0,47.0,32.0,35.0,9.0,1.0,2.0,11.0,8.0,11.0,242.0,28.0,14.0,7.0,4.0,14.0,4.0,8.0,14.0,19.0,7.0,17.0,25.0,8.0,16.0,25.0,7.0,15.0,26.0,8.0,15.0,21.0,6.0,9.0,9.0,4.0,7.0,8.0,7.0,28.0,29.0,43.0,48.0,3.0,10.0
2015,10,16,4,155,41,2,4,13,1,15000000,44.6,13.5,12.0,1.0,11.0,15.0,40.0,20.0,26.0,42.0,22.0,29.0,43.0,29.0,47.0,47.0,32.0,3.0,9.0,1.0,11.0,11.0,8.0,14.0,707.0,136.0,7.0,91.0,3.0,24.0,7.0,14.0,19.0,8.0,18.0,26.0,8.0,17.0,25.0,7.0,15.0,26.0,8.0,16.0,20.0,6.0,9.0,9.0,4.0,7.0,8.0,17.0,19.0,21.0,30.0,45.0,8.0,10.0
2015,10,20,1,132,28,1,2,18,2,21000000,32.6,9.0,7.0,12.0,1.0,28.0,15.0,40.0,29.0,26.0,42.0,43.0,29.0,43.0,48.0,47.0,47.0,3.0,3.0,9.0,10.0,11.0,11.0,259.0,49.0,18.0,25.0,49.0,46.0,4.0,7.0,15.0,19.0,9.0,18.0,25.0,7.0,17.0,25.0,6.0,14.0,26.0,9.0,15.0,20.0,6.0,9.0,9.0,4.0,7.0,8.0,7.0,25.0,30.0,32.0,39.0,2.0,8.0
2015,10,23,4,133,32,2,3,10,2,30000000,47.4,12.0,17.0,7.0,12.0,19.0,28.0,15.0,21.0,29.0,26.0,30.0,43.0,29.0,45.0,48.0,47.0,8.0,3.0,3.0,10.0,10.0,11.0,7.0,199.0,56.0,21.0,35.0,21.0,17.0,7.0,14.0,19.0,9.0,18.0,26.0,7.0,16.0,25.0,5.0,14.0,25.0,9.0,15.0,19.0,6.0,9.0,9.0,4.0,7.0,8.0,11.0,12.0,20.0,25.0,36.0,6.0,9.0
2015,10,27,1,104,25,3,1,15,1,37000000,30.2,42.5,7.0,17.0,7.0,25.0,19.0,28.0,30.0,21.0,29.0,32.0,30.0,43.0,39.0,45.0,48.0,2.0,8.0,3.0,8.0,10.0,10.0,21.0,116.0,130.0,179.0,105.0,67.0,28.0,6.0,13.0,19.0,9.0,18.0,26.0,8.0,16.0,25.0,5.0,15.0,25.0,9.0,16.0,19.0,6.0,9.0,9.0,4.0,7.0,8.0,8.0,13.0,17.0,21.0,34.0,6.0,7.0
2015,10,30,4,93,26,2,1,13,1,47000000,28.4,20.5,11.0,7.0,17.0,12.0,25.0,19.0,20.0,30.0,21.0,25.0,32.0,30.0,36.0,39.0,45.0,6.0,2.0,8.0,9.0,8.0,10.0,45.0,273.0,45.0,157.0,63.0,3.0,63.0,6.0,13.0,19.0,10.0,19.0,27.0,8.0,16.0,25.0,6.0,16.0,24.0,9.0,16.0,19.0,6.0,9.0,9.0,5.0,7.0,8.0,8.0,27.0,39.0,46.0,49.0,2.0,6.0
2015,11,3,1,169,41,2,4,8,2,54000000,38.8,7.5,8.0,11.0,7.0,13.0,12.0,25.0,17.0,20.0,30.0,21.0,25.0,32.0,34.0,36.0,39.0,6.0,6.0,2.0,7.0,9.0,8.0,4.0,403.0,56.0,403.0,35.0,11.0,161.0,6.0,13.0,19.0,10.0,19.0,28.0,9.0,16.0,25.0,7.0,16.0,25.0,9.0,15.0,19.0,6.0,9.0,9.0,6.0,8.0,8.0,3.0,17.0,26.0,38.0,40.0,4.0,10.0
2015,11,6,4,124,37,3,3,14,2,100000000,56.4,38.0,8.0,8.0,11.0,27.0,13.0,12.0,39.0,17.0,20.0,46.0,21.0,25.0,49.0,34.0,36.0,2.0,6.0,6.0,6.0,7.0,9.0,133.0,269.0,24.0,136.0,196.0,70.0,17.0,7.0,13.0,19.0,10.0,19.0,28.0,9.0,15.0,25.0,8.0,16.0,25.0,9.0,15.0,20.0,7.0,9.0,9.0,6.0,8.0,8.0,6.0,13.0,18.0,39.0,43.0,2.0,8.0
2015,11,10,1,119,37,2,2,10,2,111000000,30.4,12.5,3.0,8.0,8.0,17.0,27.0,13.0,26.0,39.0,17.0,38.0,46.0,21.0,40.0,49.0,34.0,4.0,2.0,6.0,10.0,6.0,7.0,70.0,11.0,81.0,95.0,214.0,7.0,18.0,8.0,13.0,18.0,9.0,18.0,27.0,9.0,15.0,24.0,9.0,17.0,25.0,9.0,16.0,21.0,6.0,9.0,9.0,6.0,8.0,8.0,10.0,17.0,18.0,33.0,40.0,2.0,8.0
2015,11,13,4,118,30,3,2,10,2,129000000,27.2,3.0,6.0,3.0,8.0,13.0,17.0,27.0,18.0,26.0,39.0,39.0,38.0,46.0,43.0,40.0,49.0,2.0,4.0,2.0,8.0,10.0,6.0,63.0,7.0,3.0,129.0,7.0,3.0,3.0,8.0,13.0,17.0,8.0,17.0,26.0,8.0,14.0,23.0,10.0,17.0,25.0,9.0,15.0,21.0,5.0,9.0,9.0,6.0,8.0,8.0,6.0,7.0,23.0,37.0,38.0,10.0,11.0
2015,11,17,1,111,32,2,2,21,1,144000000,29.8,23.0,10.0,6.0,3.0,17.0,13.0,17.0,18.0,18.0,26.0,33.0,39.0,38.0,40.0,43.0,40.0,2.0,2.0,4.0,8.0,8.0,10.0,7.0,95.0,53.0,168.0,364.0,592.0,35.0,7.0,12.0,17.0,8.0,18.0,26.0,9.0,14.0,22.0,10.0,18.0,25.0,9.0,16.0,22.0,6.0,10.0,10.0,6.0,8.0,8.0,4.0,30.0,34.0,46.0,49.0,7.0,8.0
2015,11,20,4,163,45,4,4,15,1,162000000,34.8,14.0,6.0,10.0,6.0,7.0,17.0,13.0,23.0,18.0,18.0,37.0,33.0,39.0,38.0,40.0,43.0,10.0,2.0,2.0,11.0,8.0,8.0,91.0,185.0,112.0,17.0,17.0,59.0,7.0,8.0,12.0,17.0,8.0,18.0,26.0,9.0,15.0,22.0,9.0,17.0,25.0,8.0,16.0,22.0,6.0,10.0,10.0,6.0,7.0,8.0,9.0,14.0,16.0,17.0,26.0,10.0,11.0
2015,11,24,1,82,17,3,1,21,1,15000000,48.6,7.0,4.0,6.0,10.0,30.0,7.0,17.0,34.0,23.0,18.0,46.0,37.0,33.0,49.0,38.0,40.0,7.0,10.0,2.0,8.0,11.0,8.0,298.0,56.0,161.0,385.0,207.0,7.0,7.0,8.0,13.0,18.0,8.0,18.0,26.0,9.0,16.0,22.0,9.0,17.0,26.0,8.0,17.0,23.0,5.0,10.0,10.0,6.0,7.0,8.0,16.0,29.0,30.0,37.0,50.0,6.0,8.0
2015,11,27,4,162,34,3,4,14,2,25000000,27.8,15.5,9.0,4.0,6.0,14.0,30.0,7.0,16.0,34.0,23.0,17.0,46.0,37.0,26.0,49.0,38.0,10.0,7.0,10.0,11.0,8.0,11.0,119.0,70.0,35.0,10.0,77.0,28.0,7.0,8.0,14.0,18.0,8.0,18.0,26.0,9.0,16.0,22.0,8.0,17.0,26.0,8.0,17.0,23.0,5.0,10.0,10.0,6.0,7.0,8.0,2.0,15.0,25.0,35.0,45.0,8.0,10.0
2015,12,1,1,122,43,1,2,18,2,32000000,59.6,5.5,16.0,9.0,4.0,29.0,14.0,30.0,30.0,16.0,34.0,37.0,17.0,46.0,50.0,26.0,49.0,6.0,10.0,7.0,8.0,11.0,8.0,112.0,49.0,235.0,130.0,42.0,42.0,25.0,8.0,15.0,18.0,8.0,17.0,26.0,9.0,16.0,23.0,8.0,17.0,26.0,8.0,17.0,23.0,6.0,10.0,10.0,5.0,7.0,8.0,8.0,17.0,18.0,27.0,39.0,1.0,7.0
2015,12,4,4,109,31,2,2,8,0,42000000,23.4,36.5,2.0,16.0,9.0,15.0,29.0,14.0,25.0,30.0,16.0,35.0,37.0,17.0,45.0,50.0,26.0,8.0,6.0,10.0,10.0,8.0,11.0,31.0,21.0,21.0,73.0,42.0,59.0,35.0,8.0,15.0,18.0,8.0,16.0,26.0,8.0,16.0,23.0,8.0,16.0,25.0,8.0,16.0,23.0,7.0,10.0,10.0,5.0,6.0,8.0,12.0,17.0,29.0,38.0,48.0,9.0,11.0
2015,12,8,1,144,36,3,3,20,0,51000000,26.2,28.0,8.0,2.0,16.0,17.0,15.0,29.0,18.0,25.0,30.0,27.0,35.0,37.0,39.0,45.0,50.0,1.0,8.0,6.0,7.0,10.0,8.0,56.0,4.0,53.0,32.0,53.0,60.0,14.0,9.0,15.0,18.0,7.0,16.0,26.0,8.0,15.0,23.0,8.0,16.0,24.0,9.0,16.0,23.0,8.0,10.0,10.0,4.0,6.0,8.0,3.0,5.0,21.0,40.0,43.0,6.0,11.0
2015,12,11,4,112,40,1,2,17,1,62000000,52.4,8.5,12.0,8.0,2.0,17.0,17.0,15.0,29.0,18.0,25.0,38.0,27.0,35.0,48.0,39.0,45.0,9.0,1.0,8.0,11.0,7.0,10.0,35.0,126.0,52.0,94.0,31.0,14.0,3.0,9.0,15.0,18.0,8.0,17.0,26.0,8.0,15.0,23.0,9.0,16.0,24.0,9.0,16.0,23.0,7.0,9.0,10.0,4.0,6.0,8.0,8.0,11.0,23.0,27.0,35.0,4.0,11.0
2015,12,15,1,104,27,1,2,15,1,71000000,22.6,21.5,3.0,12.0,8.0,5.0,17.0,17.0,21.0,29.0,18.0,40.0,38.0,27.0,43.0,48.0,39.0,6.0,9.0,1.0,11.0,11.0,7.0,11.0,515.0,28.0,11.0,74.0,39.0,4.0,9.0,15.0,18.0,8.0,18.0,27.0,8.0,14.0,23.0,8.0,15.0,24.0,10.0,16.0,23.0,8.0,9.0,10.0,4.0,6.0,8.0,6.0,22.0,26.0,29.0,48.0,5.0,6.0
2015,12,18,4,131,42,4,3,11,1,83000000,29.6,50.5,8.0,3.0,12.0,11.0,5.0,17.0,23.0,21.0,29.0,27.0,40.0,38.0,35.0,43.0,48.0,4.0,6.0,9.0,11.0,11.0,11.0,31.0,479.0,42.0,66.0,10.0,94.0,45.0,8.0,14.0,18.0,9.0,18.0,27.0,9.0,14.0,22.0,8.0,15.0,23.0,9.0,15.0,22.0,8.0,10.0,10.0,5.0,6.0,8.0,18.0,19.0,20.0,40.0,41.0,7.0,10.0
2015,12,22,1,138,23,3,2,17,1,15000000,62.6,19.5,6.0,8.0,3.0,22.0,11.0,5.0,26.0,23.0,21.0,29.0,27.0,40.0,48.0,35.0,43.0,5.0,4.0,6.0,6.0,11.0,11.0,214.0,63.0,56.0,11.0,165.0,32.0,21.0,9.0,14.0,19.0,9.0,18.0,27.0,10.0,14.0,21.0,8.0,15.0,23.0,9.0,15.0,22.0,8.0,10.0,10.0,5.0,6.0,8.0,3.0,10.0,25.0,27.0,40.0,3.0,9.0
2015,12,25,4,105,37,2,2,12,0,24000000,18.6,43.5,18.0,6.0,8.0,19.0,22.0,11.0,20.0,26.0,23.0,40.0,29.0,27.0,41.0,48.0,35.0,7.0,5.0,4.0,10.0,6.0,11.0,14.0,129.0,24.0,10.0,42.0,70.0,59.0,8.0,14.0,19.0,9.0,19.0,27.0,9.0,14.0,21.0,7.0,15.0,22.0,9.0,15.0,22.0,9.0,10.0,10.0,6.0,6.0,8.0,5.0,20.0,31.0,32.0,36.0,6.0,7.0
2015,12,29,1,124,31,3,3,13,1,31000000,55.6,9.0,3.0,18.0,6.0,10.0,19.0,22.0,25.0,20.0,26.0,27.0,40.0,29.0,40.0,41.0,48.0,3.0,7.0,5.0,9.0,10.0,6.0,172.0,84.0,224.0,67.0,63.0,18.0,25.0,8.0,15.0,19.0,9.0,18.0,27.0,9.0,15.0,22.0,7.0,15.0,22.0,9.0,15.0,22.0,8.0,10.0,10.0,6.0,6.0,8.0,4.0,37.0,38.0,39.0,44.0,4.0,7.0
2016,1,1,4,162,40,3,4,11,1,41000000,47.4,10.0,5.0,3.0,18.0,20.0,10.0,19.0,31.0,25.0,20.0,32.0,27.0,40.0,36.0,40.0,41.0,6.0,3.0,7.0,7.0,9.0,10.0,42.0,2863.0,665.0,52.0,147.0,17.0,3.0,8.0,15.0,19.0,9.0,19.0,27.0,9.0,15.0,22.0,7.0,15.0,22.0,9.0,15.0,22.0,8.0,10.0,10.0,5.0,6.0,8.0,6.0,10.0,31.0,36.0,39.0,6.0,10.0
2016,1,5,1,122,33,3,3,16,2,49000000,9.4,10.5,4.0,5.0,3.0,37.0,20.0,10.0,38.0,31.0,25.0,39.0,32.0,27.0,44.0,36.0,40.0,4.0,6.0,3.0,7.0,7.0,9.0,18.0,11.0,7.0,203.0,32.0,7.0,14.0,7.0,14.0,19.0,8.0,18.0,27.0,9.0,14.0,22.0,7.0,16.0,23.0,8.0,15.0,22.0,7.0,10.0,10.0,5.0,6.0,8.0,5.0,26.0,33.0,35.0,40.0,3.0,8.0
2016,1,8,4,139,35,2,4,11,1,60000000,25.0,26.0,6.0,4.0,5.0,10.0,37.0,20.0,31.0,38.0,31.0,36.0,39.0,32.0,39.0,44.0,36.0,6.0,4.0,6.0,10.0,7.0,7.0,10.0,255.0,112.0,38.0,14.0,14.0,42.0,7.0,14.0,19.0,9.0,19.0,28.0,9.0,15.0,22.0,8.0,16.0,23.0,8.0,14.0,22.0,6.0,10.0,10.0,6.0,6.0,8.0,1.0,2.0,10.0,30.0,44.0,1.0,8.0
2016,1,12,1,87,43,4,2,9,1,69000000,40.2,21.5,5.0,6.0,4.0,26.0,10.0,37.0,33.0,31.0,38.0,35.0,36.0,39.0,40.0,39.0,44.0,3.0,6.0,4.0,8.0,10.0,7.0,95.0,732.0,200.0,84.0,11.0,39.0,4.0,7.0,15.0,19.0,9.0,19.0,29.0,9.0,16.0,23.0,8.0,15.0,23.0,8.0,14.0,22.0,6.0,10.0,10.0,6.0,6.0,8.0,10.0,19.0,38.0,43.0,46.0,1.0,11.0
